group,candidate,species,reactions,case_id,fuel,observable,split,status,prediction,signed_sigma,source
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_2_1,ch3oh,laminar_flame_speed,development,success,0.3187936285052839,1.835180034608489,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_2_2,ch3oh,laminar_flame_speed,development,success,0.50869651759493,1.4188007408391545,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_2_3,ch3oh,laminar_flame_speed,development,success,0.522241475069706,4.177846068041941,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_3_1,ch3oh,laminar_flame_speed,development,success,0.5201356344152953,-0.6392687368605098,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_3_2,ch3oh,laminar_flame_speed,development,success,0.7794086930300809,3.627536152426694,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_3_3,ch3oh,laminar_flame_speed,development,success,0.8034320607131082,10.079852461165101,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_4_1,ch3oh,laminar_flame_speed,development,success,0.45954841282399206,1.625807662305509,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_4_2,ch3oh,laminar_flame_speed,development,success,0.7004379378642211,4.852409144121318,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch3oh_4_3,ch3oh,laminar_flame_speed,development,success,0.7221883559021365,10.9288375118688,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_1_2,ch4,laminar_flame_speed,development,success,0.20467122277185165,2.8824090948541286,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_1_5,ch4,laminar_flame_speed,development,success,0.3653669446387032,-0.18960492100416185,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_1_8,ch4,laminar_flame_speed,development,success,0.2411654000049866,-0.9057168137180015,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_2_3,ch4,laminar_flame_speed,development,success,0.15677142984118214,2.8471429841182143,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_2_6,ch4,laminar_flame_speed,development,success,0.2906631514545604,0.40631514545603764,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_2_9,ch4,laminar_flame_speed,development,success,0.15856897659837818,-2.68310234016218,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_3_2,ch4,laminar_flame_speed,development,success,0.09850010823981487,3.790010823981487,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_3_5,ch4,laminar_flame_speed,development,success,0.1955568017134375,1.0256801713437484,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_3_8,ch4,laminar_flame_speed,development,success,0.08885472347459775,-1.944527652540226,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_4_2,ch4,laminar_flame_speed,development,success,0.09773617652445768,1.8636176524457675,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_4_4,ch4,laminar_flame_speed,development,success,0.1321001752225007,-1.2099824777499295,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_4_7,ch4,laminar_flame_speed,development,success,0.06672324787577966,-1.0876752124220346,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ch4_5_4,ch4,laminar_flame_speed,development,success,0.08264606789720656,-0.9253932102793433,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_h2_19_15,h2,laminar_flame_speed,development,success,0.34943840668428666,-2.331393601803704,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_h2_20_5,h2,laminar_flame_speed,development,success,0.3232708484005634,-4.804185521100311,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_h2plusco_8_3,h2plusco,laminar_flame_speed,development,success,0.12376141738327531,2.0761417383275305,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_h2plusco_8_7,h2plusco,laminar_flame_speed,development,success,0.2207066698166049,3.570666981660489,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h10_1_10,ic4h10,laminar_flame_speed,development,success,0.32938047828614725,-2.535875894548809,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h10_1_14,ic4h10,laminar_flame_speed,development,success,0.2369340356467533,-3.552267087270212,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h10_1_4,ic4h10,laminar_flame_speed,development,success,0.25611311089305133,1.2835512816317067,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_1_2,ic4h8,laminar_flame_speed,development,success,0.24376425112828787,-3.058325584560747,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_1_5,ic4h8,laminar_flame_speed,development,success,0.3379251098622409,-2.692119457199922,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_1_7,ic4h8,laminar_flame_speed,development,success,0.2672231070035191,-1.2974094927632172,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_2_2,ic4h8,laminar_flame_speed,development,success,0.1964295751620631,-2.6070424837936894,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_2_5,ic4h8,laminar_flame_speed,development,success,0.273566474777171,-3.5033525222828987,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_2_7,ic4h8,laminar_flame_speed,development,success,0.20688034457154722,-3.1619655428452798,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_3_2,ic4h8,laminar_flame_speed,development,success,0.14040071729777961,-1.2599282702220382,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_3_5,ic4h8,laminar_flame_speed,development,success,0.19691177912533606,-3.648822087466394,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_4_2,ic4h8,laminar_flame_speed,development,success,0.10619118936487355,-1.3708810635126454,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_4_4,ic4h8,laminar_flame_speed,development,success,0.14879489999924458,-2.8005100000755427,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_5_12,ic4h8,laminar_flame_speed,development,success,0.4512592205302294,-2.0453590246429685,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_5_16,ic4h8,laminar_flame_speed,development,success,0.36583384595110857,-0.9696703402021555,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_5_6,ic4h8,laminar_flame_speed,development,success,0.337061833366157,-3.381190474573546,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_6_12,ic4h8,laminar_flame_speed,development,success,0.5378934358542319,-1.7319716178529065,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_6_16,ic4h8,laminar_flame_speed,development,success,0.4433991473822246,-0.8268767367002355,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-fls_ic4h8_6_6,ic4h8,laminar_flame_speed,development,success,0.4072974684072017,-2.905766523807055,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_10_14,ac3h4,ignition_delay,development,success,0.00169074978,3.938893221177038,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_10_5,ac3h4,ignition_delay,development,success,0.0002468422,2.7261756192363946,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_1_10,ac3h4,ignition_delay,development,success,0.000461175,-2.9438171613345534,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_1_4,ac3h4,ignition_delay,development,success,8.874542e-05,-4.04134628296847,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_2_15,ac3h4,ignition_delay,development,success,0.001068028,1.4442791246124846,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_2_5,ac3h4,ignition_delay,development,success,0.00018323664,-0.6153253365819523,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_3_15,ac3h4,ignition_delay,development,success,0.00151948074,3.600549308805596,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_3_6,ac3h4,ignition_delay,development,success,0.0001789137,2.8535087603929266,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_4_12,ac3h4,ignition_delay,development,success,0.00055637064,-1.1118624808247757,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_4_5,ac3h4,ignition_delay,development,success,0.00014050044,-2.3861829065276865,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_5_11,ac3h4,ignition_delay,development,success,0.00116677494,1.3820485029811178,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_5_5,ac3h4,ignition_delay,development,success,0.0003687503999999999,0.1604360450835845,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_6_14,ac3h4,ignition_delay,development,success,0.0011286585600000002,3.9682905445551886,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_6_5,ac3h4,ignition_delay,development,success,0.00013884156,1.395699315854853,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_7_11,ac3h4,ignition_delay,development,success,0.00129858552,3.1321384502111673,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_7_5,ac3h4,ignition_delay,development,success,0.00025412184,1.006688327062126,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_8_13,ac3h4,ignition_delay,development,success,0.00079791488,3.0446802519109726,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_8_5,ac3h4,ignition_delay,development,success,0.00017293864,0.8197923069349354,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_9_11,ac3h4,ignition_delay,development,success,0.0014822690399999999,5.0201633757323405,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_ac3h4_9_4,ac3h4,ignition_delay,development,success,0.00022333783999999997,3.263345640391582,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h2_27_15,c2h2,ignition_delay,development,success,0.00040019999999999997,-5.66387242837613,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h2_27_6,c2h2,ignition_delay,development,success,0.00019584,-3.1037719692464103,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h2_29_13,c2h2,ignition_delay,development,success,6.647405999999999e-05,1.1805963785232507,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h2_29_5,c2h2,ignition_delay,development,success,2.2250000000000002e-05,0.05894378583090449,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_13_3,c2h4,ignition_delay,development,success,0.0001092,0.4568879659270944,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_13_7,c2h4,ignition_delay,development,success,0.0010770600000000001,0.7553226927930877,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_14_3,c2h4,ignition_delay,development,success,1.11e-05,-2.8406031772558396,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_14_7,c2h4,ignition_delay,development,success,0.00050196,-1.7558758721581318,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_15_2,c2h4,ignition_delay,development,success,6.773399999999999e-05,-0.2534780751158388,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_15_5,c2h4,ignition_delay,development,success,0.000235024,-1.156898852216436,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_16_2,c2h4,ignition_delay,development,success,1.9050000000000002e-05,0.9057638584759903,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_16_5,c2h4,ignition_delay,development,success,0.00011113599999999999,-1.398844091049884,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_17_2,c2h4,ignition_delay,development,success,2.6201999999999997e-05,-1.1378134055049978,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_17_3,c2h4,ignition_delay,development,success,6.9552e-05,-3.037978474130756,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_18_2,c2h4,ignition_delay,development,success,9.705999999999998e-05,-0.896334329242848,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_18_5,c2h4,ignition_delay,development,success,0.000285912,-0.8983821093228218,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_19_2,c2h4,ignition_delay,development,success,2.7299999999999996e-05,-0.4811252792078883,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_19_4,c2h4,ignition_delay,development,success,0.00015984,-1.9115751071746874,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_20_2,c2h4,ignition_delay,development,success,3.675e-05,-1.374134089855782,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_34_2,c2h4,ignition_delay,development,success,6.114166e-05,-1.0697624856434682,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_34_5,c2h4,ignition_delay,development,success,0.000685608,-4.188226609684121,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_35_2,c2h4,ignition_delay,development,success,0.00010372632000000001,0.21525068238462583,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_35_4,c2h4,ignition_delay,development,success,0.0006514992,-2.195958976153295,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_36_2,c2h4,ignition_delay,development,success,9.802253999999999e-05,-2.193765682969261,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_36_3,c2h4,ignition_delay,development,success,0.00024896719999999996,-2.6219379065704116,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_37_2,c2h4,ignition_delay,development,success,7.346769999999999e-05,-4.964527238379695,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_37_5,c2h4,ignition_delay,development,success,0.000693692,-3.724421961014843,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_39_2,c2h4,ignition_delay,development,success,9.108851999999999e-05,0.5375319475046137,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_39_3,c2h4,ignition_delay,development,success,0.00025026084000000004,-0.16531039294155406,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_41_2,c2h4,ignition_delay,development,success,0.00010433687999999999,-0.3846878413931746,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
GPT 普通 Solo,candidate_2,87,513,ffcm2-ign_c2h4_41_4,c2h4,ignition_delay,development,success,0.00035783424,-2.398219297360326,evidence/cfx_astra_3a9fcc9a572e45bfb6a6fcb6_endpoint_bulk_v1/evaluation_result.json
